loan_id,scenario_id,month,expected_credit_loss,prob_PERFORMING,prob_MODIFIED_REPERFORMING,prob_NON_MODIFIED_REPERFORMING,prob_REPERFORMING,prob_LIGHT_DELINQUENT,prob_SERIOUSLY_DELINQUENT,prob_DEEPLY_DELINQUENT,prob_PREPAY,prob_DEFAULT
8,Recession,59,162.03650503049,0.3511201381435941,0.0,0.0,0.015595609968765087,0.018784076713044846,0.007608396385434914,0.009810864863953599,0.35945869133215536,0.23762222259305166
8,Recession,60,160.98564247942645,0.34465604726297716,0.0,0.0,0.015381409799717156,0.018548499467946098,0.007513630685217938,0.009690717111089616,0.3630638130971565,0.2411458825758951
9,Normal,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Normal,2,10.830097927370348,0.9562000000925501,0.0,0.0,0.0,0.01379999990744989,0.0,0.0,0.03,0.0
9,Normal,3,16.04778884450427,0.9143603871356784,0.0,0.0,0.00785724802498405,0.013153612954095246,0.0055199999629799565,0.0,0.05882400000185101,0.00028475192041138385
9,Normal,4,20.1655141614551,0.8814629485725978,0.0,0.0,0.01009869280885028,0.013323874973994197,0.005261445181638099,0.0027599999814899782,0.0863863477454623,0.0007066907359672765
9,Normal,5,22.339773369346034,0.8520591227977156,0.0,0.0,0.011065604112438678,0.013058630126554553,0.005329549989597679,0.004286722579713036,0.11296347495238018,0.0012368954416002154
9,Normal,6,23.36704382401969,0.8248463765725975,0.0,0.0,0.011496684070168661,0.012716576653625253,0.005223452050621822,0.005236808542626661,0.1386558349375772,0.0018242671727827936
9,Normal,7,23.67072361976545,0.7992442495957637,0.0,0.0,0.011594848279406494,0.012353419749824473,0.005086630661450101,0.005753811150886907,0.16352839200129138,0.002438648561376773
9,Normal,8,23.532977476413407,0.7748804799696212,0.0,0.0,0.011510991509810874,0.011981290417676144,0.004941367899929789,0.005995602021257195,0.18762925368666253,0.0030610144950421504
9,Normal,9,23.133004858990528,0.7515350275694963,0.0,0.0,0.011319141881682305,0.011610029510847152,0.004792516167070458,0.006068045162719212,0.21099548098992793,0.003679758718256542
9,Normal,10,22.581477513482945,0.7290642139968565,0.0,0.0,0.011065165674858738,0.011243904627237209,0.004644011804338861,0.006037085181166756,0.2336576321121213,0.004287986603420536
9,Normal,11,21.946844151646356,0.7073720230541385,0.0,0.0,0.010777016932260176,0.01088543019767102,0.004497561850894884,0.005944257010869484,0.25564199757829936,0.0048817133758664475
9,Normal,12,21.271163665276354,0.6863918870794001,0.0,0.0,0.01047184696368025,0.010535992215374329,0.004354172079068408,0.005815335131969132,0.27697201257190024,0.0054587539586073335
9,Normal,13,20.58013957751055,0.666075671276121,0.0,0.0,0.010160180343831584,0.010196306154577403,0.004214396886149731,0.005666287118715683,0.297669129106436,0.0060180291141684605
9,Normal,14,19.889345271430987,0.646386899608382,0.0,0.0,0.009848427617245373,0.009866681873286973,0.004078522461830962,0.005506970714304275,0.3177533623062654,0.006559135418684894
9,Normal,15,19.20808564433569,0.6272965390407388,0.0,0.0,0.009540448326836455,0.009547181196637198,0.003946672749314789,0.005343443659498046,0.3372436361132497,0.007082078913724943
9,Normal,16,18.54179171231201,0.608780375150663,0.0,0.0,0.009238519366978915,0.009237716045690129,0.0038188724786548793,0.005179402570356222,0.3561580040964382,0.0075871102912185885
9,Normal,17,17.89350472582991,0.5908173741433592,0.0,0.0,0.008943936986771765,0.008938109119762675,0.0036950864182760516,0.005017077781541173,0.37451379251141503,0.00807462303887393
